,Id,path,speakerId,Self-reported fluency level ,First Language spoken,Current language used for work/school,gender,ageRange,rolloff_mean,rolloff_std,flux_mean,flux_std,centroid_mean,centroid_std,zcr_mean,zcr_std,duration,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,mfcc_41,mfcc_42,mfcc_43,mfcc_44,mfcc_45,mfcc_46,mfcc_47,mfcc_48,mfcc_49,chroma_cens_0,chroma_cens_1,chroma_cens_2,chroma_cens_3,chroma_cens_4,chroma_cens_5,chroma_cens_6,chroma_cens_7,chroma_cens_8,chroma_cens_9,chroma_cens_10,chroma_cens_11
23,23,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/70a52b50-4525-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,3,0,0,1,1,4710.7411869236685,1312.533412646516,1.6012393,1.8444735,2466.9396641918793,800.8714641004663,0.16918171130401172,0.37491233623909703,2.8160090702947844,-351.1144,83.08832,-38.03544,47.326145,-21.433233,8.850305,-13.60474,-5.665314,-6.543454,-6.833671,1.4170406,-5.4182806,-1.1771324,-7.670458,6.2885404,-8.577165,-3.1040263,-0.85051465,-4.245871,-3.6773684,-4.1373243,-1.9325795,-9.036541,1.158238,-4.5159774,-0.836687,0.39679095,0.2134364,0.72879565,-3.337448,1.5385855,-1.8648264,3.4155302,1.860393,1.3709737,0.24356131,-1.1337934,0.90752447,0.58338785,1.2419189,-1.0643449,0.7129044,-1.132268,1.1242086,-0.3996051,-0.53978354,-0.82982975,-3.724878,-1.674387,-3.6412654,0.2273538,0.17573996,0.1953764,0.2674081,0.24020779,0.22901674,0.19474375,0.27642763,0.2981699,0.26338488,0.35363817,0.33747247
24,24,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/be404710-4529-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,3,0,0,1,1,4565.4876708984375,1462.8628747972975,1.7000263,1.8738499,2397.2893046924855,928.7678991868685,0.16394805336385812,0.37022842835479236,3.3280272108843536,-332.5421,78.73306,-36.25916,36.397606,-22.502048,4.577761,-10.055526,-10.729963,-6.4742155,-4.2933497,0.62689424,-6.3996854,-5.3598804,-8.415603,1.3687483,-8.176608,-0.11822435,-3.3896623,-4.3818197,-1.0767192,-5.6847296,-1.615954,-7.852255,0.3243336,-3.3643272,-1.9817988,2.5629137,0.20170042,2.722285,1.5460525,0.8982084,-1.1546087,3.5640326,1.6988746,-0.5471908,-1.3819145,-0.7240088,-0.08458638,-1.1395295,-0.8845254,-2.5960214,0.778345,0.13396974,0.5342716,-2.362951,-2.411597,0.59282523,-2.2173717,-2.6323285,-4.584442,0.26138356,0.18442672,0.17033635,0.21436991,0.29320228,0.26497447,0.22826475,0.26545385,0.23577224,0.31086552,0.3544554,0.37981886
25,25,dsl_data/audio/speakers/7B4XmNppyrCK977p/3565ff80-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,3,0,0,0,1,4240.285591457201,1859.3039520944328,0.895129,2.4746327,2395.3693483907095,1064.6562016382659,0.242453231292517,0.42856698651241704,2.1333333333333333,-581.2657,51.296715,-22.310411,19.71255,15.9288435,-7.3267384,-7.1907563,-9.754788,-4.438995,-0.6856033,-8.057687,-8.45656,-4.792448,-3.4476395,-1.2733117,-2.4815342,-3.0313952,-2.439486,-1.1505382,-3.533394,-5.8391967,-0.40639356,-2.9931946,-6.479645,-2.166624,-3.4354408,-4.2298703,-1.5128255,-1.8496238,-1.6862584,-1.7569152,-2.5415614,-0.75233954,-1.1341473,-2.559593,-1.1287044,-1.571673,-3.79858,-2.3603783,-0.39013007,-1.5592877,-1.4281268,-2.0281265,-2.8071468,-1.7563138,-2.5781927,-1.6809078,-0.19972421,0.016402038,1.7519193,0.3439059,0.2435219,0.19358662,0.14410852,0.12820059,0.119739085,0.10976386,0.21961011,0.2757581,0.33071655,0.42246562,0.48269418
26,26,dsl_data/audio/speakers/7B4XmNppyrCK977p/d9a8ee90-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,3,0,0,0,1,4004.0542602539062,2092.5935743061173,1.1561482,2.6473818,2257.3898114776252,1189.9268231008589,0.2433824581485191,0.42912403476629396,2.2187301587301587,-553.5928,77.378334,-21.473883,10.930915,4.993595,-8.949727,1.5804418,-3.4396045,-6.8213043,-5.950199,-7.077727,-5.570544,-5.3737397,-4.5309224,-2.9352977,-3.5008376,-3.7349856,-4.5197034,-2.1067178,-3.3580835,-7.4687595,-3.531731,-3.8019116,-5.583716,-2.2635987,-3.5132217,-4.637989,-3.436573,-4.5537076,-3.4104002,-1.127493,-2.016572,-2.832784,-2.6257398,-2.5339346,-2.5893793,-2.6207793,-3.3350239,-3.0837753,-1.6420342,-2.2098148,-1.8656372,-1.212368,-1.0001475,0.23601373,-0.0060382285,-0.80477643,-1.2763186,-1.5065161,-1.6964365,0.27921608,0.21176125,0.24584937,0.22062993,0.15450542,0.11118963,0.15647942,0.26366672,0.3016908,0.339962,0.3748866,0.3478334
27,27,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/eebd50a0-452d-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,3,0,0,1,0,4291.895061990489,1521.4375573859697,1.6765623,2.7076252,2310.4945579875102,1255.6292957910387,0.13467261904761904,0.3413735559859227,2.1333333333333333,-355.7804,71.47833,-17.457565,30.675768,-14.259959,28.172337,-12.67512,0.9428283,8.040282,7.4229035,0.52035075,-14.188683,-2.6486502,-10.634655,-0.8609418,-5.6084423,0.029937053,-5.41228,-6.518528,-3.3211808,-2.826333,-2.956413,-7.6472692,-1.5665681,-7.3642845,0.7362617,-3.3126888,-4.2875338,-4.4568934,-8.059178,1.3649915,-4.7005296,-5.376342,3.0412786,6.2418666,0.7397595,1.5333015,-1.3435193,-4.9361734,-1.0330074,0.38415387,0.97079176,-1.135691,-1.5563016,-4.4657664,-2.3483627,-0.026602183,1.4267511,-1.2406596,-4.2815447,0.16307363,0.15521856,0.20731328,0.14442405,0.16586943,0.20074856,0.17970112,0.35087827,0.3265886,0.30522424,0.35143727,0.43350244
28,28,dsl_data/audio/speakers/Q4vMvpXkXBsqryvZ/5d0fff30-4515-11e9-9035-7943ec3b842a.wav,Q4vMvpXkXBsqryvZ,3,0,0,1,1,3550.0625610351562,2114.1907090683903,0.9197925,1.9840986,1830.211283643909,939.6442908866828,0.14903010853790652,0.3561181479327981,2.2187301587301587,-383.7135,75.03206,-9.992827,-17.351612,-16.05244,0.54196054,-16.409647,-5.071377,-8.441747,-10.693759,-5.4861693,-15.578152,-14.377777,-15.323456,-11.466723,-9.044211,1.104894,-0.7961695,-1.0273176,2.3865526,-0.9745736,5.1991763,0.3279619,0.0015236139,-1.9701737,-1.3076571,-1.5798874,-8.874265,-3.7656345,-1.9152969,0.46252927,2.2777364,3.7080266,4.1733766,1.3936533,0.06310757,-2.595626,0.2185965,2.7737541,1.9559828,0.3736166,-1.4557114,-1.0191766,0.012846097,-0.30892178,-0.40160418,-1.1825867,-2.8925598,-1.0473491,0.10630193,0.13641484,0.09869787,0.3014324,0.26448098,0.22345692,0.45467117,0.31708974,0.2095732,0.30257988,0.21799178,0.22674318,0.17471309
29,29,dsl_data/audio/speakers/7B4XmNppyrCK977p/42839cb0-45cb-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,3,0,0,0,1,4030.976826435811,1914.6703192102025,0.9882643,2.1284251,2217.372769926854,1061.3765087111306,0.2490965136054422,0.43248981550443005,2.56,-545.3801,84.21238,-24.661976,-4.924524,0.13992493,-11.742594,-2.1731422,-1.346441,-9.696265,-4.8282356,-2.5802522,-6.4850726,-3.8787165,-3.3742561,-4.0434003,-2.129511,-1.2587744,-3.0500846,-1.578422,-3.4203026,-6.843907,-3.8255916,-5.7363734,-5.93781,-1.7949462,-4.2573605,-5.773587,-1.3090779,-1.1370032,-3.1235964,-1.4294648,-3.0107641,-3.6194947,-1.6163206,-3.0494006,-3.218053,-1.6470692,-2.5013547,-1.9716346,-1.0056334,-3.154392,-2.7638557,-1.1053107,-1.862389,-2.2140517,-2.2229564,-2.1385953,-1.0402807,0.15711732,0.9040209,0.3603962,0.31732178,0.24061243,0.18554337,0.17642297,0.18406239,0.21279965,0.19657889,0.28117222,0.2941356,0.31487277,0.35227555
30,30,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/fdae7c40-45a2-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,3,0,0,0,0,4213.330078125,1983.3994382238752,1.1239915,1.7657014,2260.513550673287,1054.9351238975153,0.19385394522946106,0.3953158144426228,1.450702947845805,-529.46173,95.79885,-15.471859,15.860215,1.7930032,-5.029097,-7.568632,-16.837847,-6.518564,5.8856697,-2.5711555,-3.450186,6.763492,-4.1451406,-2.478599,2.479633,-4.387294,-2.5280354,0.96271425,-0.49142867,-1.0009668,-3.4826486,-5.917018,-1.5930785,-2.3655481,-0.9805734,0.02863438,-2.0150926,-0.36103693,-2.2660336,-0.5258316,-0.68026906,-2.5518968,-0.66064245,0.8798633,-0.60129046,-3.5177224,-1.2629311,-1.1299536,-2.5752103,-1.8448896,-1.8518201,-2.1624522,-0.39397508,-0.12554562,-1.9004374,-0.6839196,-1.8243033,-1.2248393,-0.43915057,0.21031922,0.3300265,0.33231518,0.33480704,0.38375077,0.3612744,0.22359905,0.20162903,0.2233291,0.21381424,0.22590841,0.26177123
31,31,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/fa06ad90-452c-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,3,0,0,1,0,4046.24267578125,1287.3224416280284,1.2558731,2.571049,1892.24219510359,912.5812968534431,0.07201197169309949,0.25850773223633317,3.242721088435374,-439.82962,64.917244,-2.4118278,30.72532,0.04408918,17.054482,-2.676817,1.4019738,6.5148516,5.327246,-2.8982356,-8.969556,-3.6835022,-11.152114,-4.8458276,-3.5101078,-0.20395842,-8.221431,-6.47099,-3.6385865,-3.0011373,-0.85883206,-8.366319,-3.1884398,-5.063518,-2.3876183,-2.0944858,-4.8555183,-6.4028687,-4.9611573,0.057497624,-3.945424,-2.0481925,1.7243631,2.8921895,-3.2085598,-3.4258897,-3.178792,-5.462842,-0.048760824,-0.67981935,-1.5997564,-1.1807956,-2.0274768,-2.848536,-0.23909849,-0.74470425,-1.023255,-1.2890059,-2.4582763,0.11602861,0.1445573,0.14637943,0.17919879,0.15551737,0.15217583,0.15173599,0.26759127,0.33975267,0.2675502,0.48868567,0.41571835
32,32,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/0ad9d840-45a5-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,3,0,0,0,0,4303.189791165865,1706.0410147873827,1.4878007,2.1371071,2339.2766056992996,1092.0091191450585,0.18264412613251,0.38637449362218745,1.7920181405895692,-516.43256,82.78275,-14.172666,37.98935,-3.559972,-8.201003,-3.4716558,-4.397172,-12.346801,-5.778771,1.3441058,2.1002734,6.746733,-1.2087065,0.31097698,0.9048267,-2.4333634,-3.7376025,6.870707,-3.2250502,-7.382767,1.9238839,-4.5081015,-1.0580083,-2.5120854,-1.1136831,-2.5601828,-0.72513664,1.1438569,-2.811473,-0.025035232,-3.4737532,-0.13644081,-0.9005458,-2.340479,-0.4262046,-2.7518523,-2.680038,-2.4110527,-2.99097,-3.4172125,-0.509161,-2.7343996,-2.3134754,-0.68894297,-3.3562946,-2.4816923,-1.1292026,-1.3246275,-1.8352877,0.20512863,0.16028267,0.20150277,0.27729595,0.27308375,0.35886526,0.31869078,0.28288034,0.19343385,0.2970448,0.42172274,0.25277674
33,33,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/27a5db60-45bc-11e9-8ec0-7bf21d1cfe30.wav,NgQEvO2x7Vh3xy2xz,3,0,0,0,0,846.97265625,1543.9994889446998,0.79704434,1.5987439,505.1739841707784,1006.234764930759,0.027547477324263037,0.16367227565269646,2.56,-489.78214,63.655106,9.077288,24.440699,11.289002,-8.890899,-5.1853313,-0.022337046,-3.9698238,-3.932314,-2.7399473,-3.2157319,-1.0597334,-3.3017519,-2.1300573,-2.9410598,-6.5292315,-2.9600496,-2.4451458,-4.421099,-3.324531,-3.503729,-2.83997,-2.6410356,-4.0418277,-1.4661305,-2.3439033,-4.516208,-1.1304014,-1.311025,-2.6019444,-1.4600874,-1.5031499,-1.8544812,-2.1753612,-2.3780704,-2.5007787,-2.391681,-1.6839646,-2.507645,-3.582863,-2.2271178,-2.2052002,-3.1169615,-2.9907193,-2.4336069,-1.8726906,-2.8845243,-2.8019261,-1.8439106,0.06356222,0.04170138,0.035640977,0.066452414,0.061144277,0.03326395,0.034109995,0.25221702,0.41538548,0.5808187,0.41453958,0.28574875
34,34,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/5150ff40-4525-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,3,0,0,1,1,5224.624070843447,1064.124007722649,1.5916905,2.5093982,2774.558571972353,690.0859798320939,0.2045933377621714,0.40340414463104546,2.389342403628118,-391.65573,62.39218,-28.646307,33.727333,-17.341818,7.545819,-12.955307,-4.1202536,-0.5731216,-4.691966,1.5879138,-3.5324094,0.9875131,-4.9026933,4.125423,-6.2703586,-1.2564266,-0.10724701,-4.765335,0.40039182,-3.0525467,-1.2919716,-2.9095666,0.6111322,-2.5771594,-1.1433088,-1.1607176,-0.7619461,1.113123,-0.016165756,2.7400842,0.7999542,3.8098323,0.94776225,-0.4539421,-0.7525689,-0.469823,0.9670298,-0.86855215,-0.57868296,-3.2704167,-1.5062059,-0.4684125,-0.15073442,-1.481115,-2.9528384,-2.359289,-2.0032132,-1.3354985,-3.4471676,0.2536991,0.23685186,0.20143488,0.22311202,0.25307918,0.22114983,0.21568762,0.22092782,0.23676932,0.32058382,0.43018997,0.4400781
35,35,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/a0f6c8a0-44e8-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,3,0,0,1,0,4351.623121358581,1614.430901590441,1.3920529,1.9354092,2027.6137544812323,729.653092891186,0.1158406962067362,0.32003379401099946,2.730702947845805,-397.93137,95.30232,-1.3565402,20.775238,-21.765291,0.037068333,-12.405095,-0.64047784,-5.7610826,-5.9376054,0.7597151,-7.859043,-6.6131096,-9.133984,-0.3100587,-8.980994,-5.899943,-6.701914,-5.7178583,-5.1733212,-6.5131726,-2.0020208,-7.031506,-3.116903,-7.272888,-4.5022664,-3.545413,-4.129093,-2.4866366,-5.840679,-4.3436723,-2.8526006,1.407295,-0.27920136,1.2643071,2.2624784,1.8602971,1.0781895,0.16087282,3.645191,3.2888262,3.2357795,1.1629306,-0.5215281,-0.8004379,0.22896717,1.4325315,0.85907465,-1.7441434,-2.2748103,0.20724581,0.21296802,0.23509772,0.23261993,0.48964867,0.3208108,0.25764725,0.36879653,0.2597364,0.20175071,0.20685577,0.20467219
36,36,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/35a59640-452d-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,3,0,0,1,0,4031.3446044921875,1324.449818035954,1.4028153,2.3623607,1946.3952544619397,1003.2036683715287,0.08292111251924833,0.2757629446060846,3.3280272108843536,-404.82617,72.4876,-3.323489,31.142225,-2.8596869,21.610626,-12.114461,0.15898731,7.1342597,3.2746232,-4.4881997,-11.771005,-4.7995925,-7.3264575,-0.90563774,-5.188284,3.754403,-5.5939956,-5.2013664,-5.649269,-3.6301875,0.4406235,-7.6011295,0.18673033,-4.8770924,-0.9067153,-3.8125484,-4.8315454,-5.537098,-6.1646857,0.7552321,-3.1970263,-0.58664197,2.1099765,4.9714403,-3.851963,-3.9764714,-1.2363731,-4.2219596,1.9266832,0.6491549,-1.8803554,-1.6532855,-1.1466885,-2.729989,0.6763246,-0.49063545,-0.97022396,-0.4456181,-2.1812744,0.15910953,0.15730637,0.18381403,0.17982632,0.19736998,0.18733819,0.16986127,0.21996483,0.38443354,0.25740412,0.44701618,0.36933112
37,37,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/7cd9f610-459a-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,3,0,0,0,0,3377.5675912921347,1984.928744770695,1.7531264,2.4913914,1906.8288062345296,1134.9462643293025,0.15817445027569255,0.3649044992264072,2.048027210884354,-482.8866,129.47275,-21.355406,38.611294,-7.9759665,2.7653174,-14.3905115,-12.448806,-11.56807,-1.0133619,10.607064,-2.4191759,1.5078437,-3.0162337,0.023114441,-4.9236107,-5.053211,-6.4216323,2.5108242,-3.9871075,-10.196508,4.0292106,-5.8906074,-2.6365473,-2.2122822,-3.1566396,-2.920145,-2.6007059,3.5097184,0.21321473,-1.026309,-3.345499,-1.1694893,-2.4157827,-3.66364,-3.38085,-1.517762,-1.4419936,-3.5200284,-0.16010033,-2.2777936,-1.6385083,-0.48215047,0.40261272,-1.5708243,-0.4581648,1.7677373,-2.7814343,-1.2586017,-0.9143978,0.2168676,0.3252045,0.3908673,0.30363542,0.23240332,0.35221797,0.34861183,0.24244256,0.18031885,0.24144518,0.18157278,0.17920096
38,38,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/19870ec0-45a6-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,3,0,0,0,0,4132.166466346154,1739.9293801741685,1.549232,2.0520108,2368.006234073874,1201.0689868280322,0.19221035582325252,0.3940374791026244,1.7920181405895692,-487.15866,77.613754,-11.526204,44.749943,-6.97238,-19.00392,-0.050141323,5.155537,-16.915077,-10.790186,2.11662,-1.7415488,0.44045618,-3.6260664,2.738802,4.043855,-2.18724,-5.9229946,1.4666555,-4.6073184,-4.885647,-1.2028579,-7.36965,-2.1076524,-1.2159805,0.5313564,-4.436923,-2.8190029,-0.46577623,-3.0364869,-1.0995632,-1.1418637,-0.25425225,-3.912215,1.7395225,-0.37926665,-4.7772164,-0.2365942,-2.0922585,-1.5506856,-0.837545,-2.9533556,-2.9831893,-0.1198232,-1.2032243,-1.1881211,-1.3954604,-2.6727862,-0.98238987,-1.6622974,0.20682281,0.29150978,0.17737876,0.20710136,0.24219021,0.3920601,0.49093705,0.30749017,0.18763365,0.19106436,0.26736447,0.14973699
39,39,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/6a0ac120-45ce-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,3,0,0,0,0,1029.9104389391448,1553.015011856857,1.082113,1.762858,586.3070376229855,795.774867717755,0.046716955254585975,0.21103194390027066,2.6453514739229025,-427.93182,104.83014,8.606857,2.1770234,6.173419,2.6208992,-7.828506,0.80938596,2.8036568,-9.115133,-5.211977,3.7341578,2.3936071,-5.5573354,-3.350476,-2.1494172,-4.8574786,-4.2558036,-5.731221,-4.890724,-2.8924587,-2.8967345,-1.3457214,-1.8992037,-4.870812,-2.0757642,-2.3552146,-5.3998775,-2.723436,-1.3640401,-2.8317616,-4.1750407,-2.4427795,-0.9749743,-1.3551629,-1.6976107,-2.5586445,-2.4916189,-2.313167,-1.6537626,-2.3397763,-3.511772,-2.7777483,-2.25975,-2.1881294,-2.2260652,-2.8112037,-2.4190836,-0.9749064,-1.5071422,0.26982224,0.26149815,0.12196755,0.12461937,0.116621196,0.091724955,0.22938406,0.31904763,0.4022812,0.30428612,0.22431986,0.22556569
40,40,dsl_data/audio/speakers/ppymZZDb2Bf4NQnE/bab87a50-44f1-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,3,0,0,1,1,4333.30078125,1771.775276768653,1.7575718,1.7786545,2623.0839988533057,1108.0596785467721,0.20333158052884615,0.40247714082726177,2.414875283446712,-304.7335,73.03338,-49.18523,25.702095,-27.984577,4.8775983,-20.382502,2.2953877,-8.96296,-2.122301,-0.7654974,-5.3477273,3.807478,-8.971861,8.90581,-9.09226,1.1665562,-2.1888106,-2.3519156,-1.5095148,-4.7243195,1.4081974,-6.525186,4.5368695,-4.538112,0.12856524,-0.3494915,1.1419611,2.5591242,-2.639583,0.20797098,-5.5259314,-0.5225055,-2.7698638,1.2748891,-1.7383701,-3.2857625,-0.7289853,-2.9795868,0.7870239,0.10099789,0.55253613,-0.28661323,0.8948473,-3.0733376,-2.2432725,0.051717088,1.4701434,1.8982582,0.41039377,0.30076346,0.2630289,0.2469363,0.22417219,0.22727875,0.23817223,0.29928252,0.24698885,0.26548955,0.19635543,0.3476392,0.3975764
41,41,dsl_data/audio/speakers/Q4vMvpXkXBsqryvZ/0806a530-450f-11e9-9539-7f047cfe24d1.wav,Q4vMvpXkXBsqryvZ,3,0,0,1,1,4188.2080078125,2099.5067038799707,1.1979008,2.0564651,2242.450610564715,1030.041325655033,0.16017856668349587,0.36677158213078176,1.7067120181405895,-436.04236,75.75204,-14.204593,-1.1390225,-16.621014,2.6604977,-25.63456,3.957067,-3.9450023,-10.098154,-2.9773796,-16.140778,-12.103452,-11.017645,-3.901405,-9.989813,4.1115856,0.83638674,-4.488331,0.4015813,2.106135,3.8283803,-2.1106584,-0.84402704,-7.6974206,-3.5241919,-5.1460342,-4.7534533,-3.6729996,-6.10079,-3.176434,-4.931576,-0.18866691,-1.5480547,1.2787371,1.1760798,0.46191263,0.9858893,0.9525716,1.9845777,-0.5822549,0.83321685,-2.9167504,-0.53083736,-0.40844402,-1.2467549,0.6519648,-2.3361213,-2.5681744,-1.3386699,0.23051594,0.22326112,0.2740796,0.28960022,0.28639612,0.41819564,0.35773784,0.24497463,0.23672768,0.19035417,0.2151708,0.19114473
42,42,dsl_data/audio/speakers/aokxBz9LxXHzZzay/503780f0-44cd-11e9-a8b6-e96f2628bf65.wav,aokxBz9LxXHzZzay,3,0,0,1,0,2172.9347153465346,1388.6105259318365,1.5202484,2.1256502,1242.73812434697,902.5146770574429,0.06384640924981934,0.24447913055253595,2.3220408163265307,-433.59863,125.58457,-2.5020056,18.406101,-8.299226,-21.789507,-6.389412,-8.049992,-11.082121,-10.070711,-12.946856,-14.462023,-16.224337,-10.353104,-3.5662427,-11.574997,-8.86913,-4.892266,-7.417785,-10.092481,-11.9346695,-8.838728,-8.839443,-6.6658077,-3.7022364,-4.1285057,-4.3958325,-0.1833413,3.8136854,4.923304,6.4954524,5.2918468,5.927574,4.664302,0.18466698,-1.0051825,-1.7520317,-1.9335766,-2.3273647,-3.9611492,-4.3568196,-3.9335392,-2.9802577,-2.8233888,-2.8349602,-3.5700364,-4.261834,-0.57548076,0.073902845,-2.0667734,0.1880475,0.10212089,0.12675326,0.07548202,0.0668903,0.03242373,0.06882432,0.18640961,0.36397326,0.57708055,0.44193703,0.34549996
43,43,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/d2cb5f30-4529-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,3,0,0,1,1,5473.583221435547,791.925400399945,1.3595409,1.7476774,2915.5577491285353,431.0362513004316,0.23091388508472496,0.4214174447739478,2.2187301587301587,-428.3856,61.867188,-26.164423,35.88396,-22.460958,11.17648,-4.3254485,-0.73289037,-3.487155,-0.38171783,4.58381,-5.05755,0.119687594,-7.0922647,4.0486245,-4.2517657,0.7767351,-0.5668707,0.38443288,1.1099025,-3.4101188,1.202103,-6.2862735,3.8193004,-1.1783746,-2.1402118,-0.072787724,1.0309037,2.7799714,-2.512932,0.4624946,-3.0278838,1.4622021,-0.8180792,-2.2040675,-0.68403393,-0.25399187,1.2385811,-0.30521083,0.038124245,-2.620129,-0.27884385,-2.5921743,-0.5574177,-1.803122,-2.9841359,-0.060252458,-2.7520678,-1.5090727,-3.3695621,0.23432823,0.23072839,0.20975046,0.22402787,0.2380708,0.24806277,0.2629668,0.24233818,0.21317029,0.2432911,0.46622062,0.45778474
44,44,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/90460f10-44e9-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,3,0,0,1,0,4291.5673828125,2152.6506795712116,1.340917,1.937513,2251.8463242281196,1072.0514285918298,0.17446153846153847,0.37950587618529913,1.6213151927437641,-426.91632,90.52999,0.32232302,10.163877,-7.377146,0.7702051,-12.79887,-6.6878433,-0.745165,-5.512431,-1.4570781,-8.211338,-6.264997,-6.08386,-4.0002327,-2.3426666,-3.1875951,-3.597113,-3.1473072,-6.7741566,-7.727613,-4.43434,-6.90143,-1.9824997,-2.1503441,-2.9580736,-2.1673248,-3.828159,-1.5800351,-2.755904,-1.7344966,-1.3107688,-1.4409432,-2.192152,-1.6135784,-0.5969011,-2.0553808,0.2822651,1.3549234,2.3893852,2.7789738,2.4282055,3.5236666,2.0003624,0.5646838,1.1339622,0.37490058,0.673408,1.03919,-1.0098,0.25039893,0.23555684,0.20603785,0.26088184,0.49341398,0.39253077,0.28588942,0.21978375,0.24555166,0.21235442,0.20964323,0.25937924
45,45,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/ae4fe0d0-44e9-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,3,0,0,1,0,4452.534124824439,1902.2362584496925,1.5783535,1.9672282,2340.5704064369256,973.6894435762478,0.1765096658473394,0.38125320157318027,2.048027210884354,-399.99762,90.72298,-18.401482,22.52242,-18.482449,7.633346,-20.342175,-4.272901,-7.7990913,-5.372909,7.3782806,-5.8890557,-4.147094,-4.6603904,2.3572562,-6.552622,-2.1620686,-8.357524,-3.1318538,-3.0446846,-7.2959266,-3.3605175,-9.818112,0.043110322,-4.4023566,-0.7047239,-1.6496028,-4.4152827,-1.310723,-2.496779,0.07189389,-3.737962,-0.58001333,-0.5225875,2.712759,2.3700538,2.3677866,4.0415096,0.84493214,1.585198,-0.42710015,0.9118594,1.8070703,2.4265032,1.774503,1.5222304,-0.26248163,-0.9662284,0.3010343,-2.2166364,0.20773439,0.23118718,0.21650991,0.22306055,0.368765,0.31419224,0.3378052,0.36102954,0.25015393,0.17572932,0.31646752,0.19313101
46,46,dsl_data/audio/speakers/ppymZZDb2Bf4NQnE/b1078d20-44f1-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,3,0,0,1,1,4534.702229368094,1603.8539078952876,1.9197692,2.5666087,2654.710479350687,1122.2882433214404,0.20042317708333332,0.40031703332628266,4.179591836734694,-301.23022,77.320885,-54.20477,30.478651,-33.27612,13.898796,-22.87092,-0.25565714,-7.685597,3.1171167,1.6598247,-11.074779,0.91507787,-6.415447,9.016089,-12.863737,2.5021572,-5.7366304,-4.4371057,-0.8681012,-5.621491,-0.14355494,-7.0494957,4.2671084,-7.01361,0.60346776,-3.1374056,-3.1993153,-0.44489166,-3.0907502,1.1372981,-4.6648993,1.4306124,-2.0235395,2.0336654,-0.22954854,1.0217311,3.6952808,0.6346242,1.7816267,-1.8126603,0.22791307,0.03224397,0.73505884,-2.2292447,-0.7229535,-0.4279727,-0.010576585,0.92558575,-0.4406777,0.26900744,0.24039038,0.21901564,0.193762,0.22405075,0.2865722,0.3162185,0.29409796,0.2671999,0.26901603,0.3627283,0.29864785
